distance_kms,trip_time_minutes,total_time_minutes,speed_kmh,trip_type_uberblack,trip_type_uberx,surge_multiplier,trip_type_uberelka,trip_start_time_year,weather_partly_cloudy_night,trip_start_time_hour,temperature_time_hour,feels_like,cloudness,temp_hour_interaction,temperature_value,rub_usd_exchange_rate,temperature_time_month,trip_start_time_month,dropoff_long,pickup_long,vehicle_make,vehicle_model,weather_desc,ride_hailing_app_Uber,trip_type_Comfort,trip_type_EconomyFix,trip_type_uberBEAUTY,trip_type_uberBLACK,trip_type_uberELKA,trip_type_uberSELECT,trip_type_uberX,city_Moscow,city_Saint Petersburg,weather_main_clear-night,weather_main_cloudy,weather_main_fog,weather_main_partly-cloudy-day,weather_main_partly-cloudy-night,weather_main_rain,weather_main_snow,weather_main_wind,precipitation_rain,precipitation_snow,trip_start_time_timeofday_evening,trip_start_time_timeofday_morning,trip_start_time_timeofday_night,temperature_time_timeofday_evening,temperature_time_timeofday_morning,temperature_time_timeofday_night
7.63,16.9,25.0,18.311999999999998,0,0,1.0,0,2016,0,12,12,3.0,0.88,72.0,6.0,62.06,10,10,30.44405323,30.48084581,0.17404129793510326,0.15339233038348082,0.38200589970501475,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.44,14.866666666666667,21.0,9.82857142857143,0,0,1.0,0,2016,0,13,13,3.0,0.87,91.0,7.0,62.06,10,10,30.48084581,30.47579833,0.19616519174041297,0.4616519174041298,0.38200589970501475,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.3,20.066666666666666,28.0,22.071428571428573,0,1,1.0,0,2016,0,9,9,4.0,0.99,36.0,4.0,62.92,10,10,30.4282983,30.3664563,0.061946902654867256,0.02359882005899705,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.75,22.416666666666668,28.0,23.035714285714285,0,1,1.0,0,2016,0,19,19,5.0,0.94,95.0,5.0,62.92,10,10,30.3664563,30.3548532,0.10766961651917405,0.4616519174041298,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
6.05,12.25,15.0,24.2,0,1,1.0,0,2016,0,12,12,2.0,0.91,48.0,4.0,62.77,10,10,30.37574472,30.41922714,0.11651917404129794,0.08997050147492626,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.92,11.65,22.0,16.145454545454548,0,1,1.0,0,2016,0,13,13,2.0,0.88,52.0,4.0,62.77,10,10,30.41766963,30.37704181,0.11651917404129794,0.08997050147492626,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.04,15.75,23.0,26.191304347826083,0,1,1.0,0,2016,0,11,11,1.0,0.45,33.0,3.0,62.29,10,10,30.4286167,30.4773067,0.061946902654867256,0.02359882005899705,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2.59,7.75,13.0,11.953846153846152,0,1,1.0,0,2016,1,19,19,-2.0,0.87,57.0,3.0,62.48,10,10,30.48372,30.3664563,0.06932153392330384,0.051622418879056046,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
14.26,18.183333333333334,30.0,28.52,0,1,1.0,0,2016,1,19,19,-1.0,0.31,38.0,2.0,62.22,10,10,30.3664563,30.5117324,0.19616519174041297,0.4616519174041298,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
10.77,16.533333333333335,24.0,26.924999999999997,0,1,1.0,0,2016,0,11,11,-2.0,0.98,0.0,0.0,62.8,10,10,30.4283158,30.3664563,0.11651917404129794,0.08997050147492626,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14.97,35.1,42.0,21.38571428571429,0,1,1.0,0,2016,0,14,14,1.0,0.89,14.0,1.0,62.8,10,10,30.3664563,30.4279167,0.06932153392330384,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.5,40.983333333333334,51.0,17.058823529411764,0,1,1.0,0,2016,0,18,18,-1.0,0.98,72.0,4.0,62.71,10,10,30.3664563,30.3991151,0.17404129793510326,0.15339233038348082,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
10.8,16.766666666666666,29.0,22.344827586206897,0,1,1.0,0,2016,0,12,12,1.0,1.0,60.0,5.0,62.9,10,10,30.42244,30.3664563,0.084070796460177,0.4616519174041298,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.88,26.866666666666667,33.0,19.78181818181818,0,1,1.0,0,2016,1,8,8,0.0,0.91,0.0,0.0,63.33,11,11,30.4281249,30.3664563,0.06932153392330384,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
22.63,46.43333333333333,57.0,14.292631578947368,0,0,1.0,0,2016,1,17,17,-2.0,0.88,0.0,0.0,63.33,11,11,30.48060104,30.2808294,0.06932153392330384,0.051622418879056046,0.38200589970501475,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5.76,11.066666666666666,19.0,18.189473684210526,0,1,1.0,0,2016,1,21,21,-8.0,0.71,-66.0,-3.0,63.57,11,11,30.3664563,30.4367577,0.19616519174041297,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
10.04,21.333333333333332,39.0,15.446153846153845,0,0,1.0,0,2016,0,15,15,-6.0,0.83,-30.0,-2.0,63.6,11,11,30.42830695,30.47704472,0.10766961651917405,0.06342182890855458,0.38200589970501475,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.43,36.18333333333333,48.0,13.0375,0,1,1.0,0,2016,1,8,8,-13.0,0.71,-56.0,-7.0,63.78,11,11,30.42799781,30.47467496,0.19616519174041297,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7.24,18.716666666666665,26.0,16.70769230769231,0,1,1.0,0,2016,0,14,14,-11.0,0.81,-70.0,-5.0,63.64,11,11,30.3664563,30.4322378,0.028023598820058997,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.49,35.666666666666664,48.0,13.112499999999999,0,1,1.0,0,2016,1,17,17,-8.0,0.89,-51.0,-3.0,65.83,11,11,30.3664563,30.44563123,0.06932153392330384,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
10.4,20.516666666666666,32.0,19.5,0,1,1.0,0,2016,0,7,7,-4.0,0.63,0.0,0.0,64.97,11,11,30.4287766,30.3664563,0.10766961651917405,0.06342182890855458,0.011799410029498525,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
5.94,9.116666666666667,13.0,27.415384615384617,0,1,1.0,0,2016,0,12,12,-2.0,0.92,12.0,1.0,63.73,11,11,30.4754955,30.475277,0.084070796460177,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.16,18.633333333333333,20.0,24.48,0,1,1.0,0,2016,0,15,15,-3.0,0.81,15.0,1.0,63.73,11,11,30.3664563,30.4450301,0.19616519174041297,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.11,25.533333333333335,57.0,8.11,0,0,1.0,0,2016,1,7,7,-5.0,0.64,1.0,1.0,64.9,11,11,30.4886323,30.3664563,0.17404129793510326,0.4616519174041298,0.38200589970501475,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
5.13,8.966666666666667,13.0,23.676923076923075,0,1,1.0,0,2016,1,7,7,-4.0,0.78,3.0,1.0,64.9,11,11,30.3664563,30.488825,0.07227138643067847,0.048672566371681415,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2.25,5.933333333333334,12.0,15.0,0,1,1.0,0,2016,0,10,10,-5.0,0.67,0.0,0.0,64.9,11,11,30.47549719,30.3664563,0.10766961651917405,0.06342182890855458,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
4.15,9.866666666666667,16.0,15.562500000000002,0,1,1.0,0,2016,0,11,11,-4.0,0.88,0.0,0.0,64.9,11,11,30.4749383,30.4894133,0.11651917404129794,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
4.73,23.216666666666665,33.0,8.6,0,1,1.0,0,2016,0,15,15,-3.0,0.88,0.0,0.0,64.9,11,11,30.4888333,30.3664563,0.06932153392330384,0.051622418879056046,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13.08,46.43333333333333,57.0,13.301694915254238,0,1,1.0,0,2016,1,17,17,-3.0,0.78,0.0,0.0,64.9,11,11,30.3664563,30.5157952,0.084070796460177,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4.46,14.15,25.0,10.703999999999999,0,0,1.0,0,2016,1,16,16,-1.0,0.64,32.0,2.0,64.9,11,11,30.48884726,30.3664563,0.19616519174041297,0.4616519174041298,0.38200589970501475,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.79,12.083333333333334,15.0,23.16,0,1,1.0,0,2016,1,18,18,-1.0,0.59,36.0,2.0,64.9,11,11,30.3664563,30.48884834,0.028023598820058997,0.4616519174041298,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4.2,7.9,14.0,18.0,0,1,1.0,0,2016,0,12,12,-6.0,0.99,-12.0,-1.0,64.9,11,11,30.48873907,30.47173255,0.061946902654867256,0.02359882005899705,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.51,13.5,22.0,12.3,0,1,1.0,0,2016,0,15,15,-7.0,0.91,-30.0,-2.0,64.9,11,11,30.4886933,30.3664563,0.061946902654867256,0.032448377581120944,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.99,14.116666666666667,23.0,15.626086956521739,0,1,1.0,0,2016,0,17,17,-7.0,0.94,-34.0,-2.0,64.9,11,11,30.3664563,30.4890567,0.19616519174041297,0.4616519174041298,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.38,24.116666666666667,35.0,21.222857142857144,0,1,1.0,0,2016,1,19,19,-8.0,0.62,-38.0,-2.0,64.9,11,11,30.3664563,30.51657683,0.17404129793510326,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3.32,7.866666666666667,12.0,18.10909090909091,0,1,1.0,0,2016,1,9,9,-13.0,0.76,-54.0,-6.0,64.82,11,11,30.4790067,30.4897367,0.19616519174041297,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
7.63,23.033333333333335,30.0,15.26,0,1,1.0,0,2016,0,11,11,-14.0,1.0,-66.0,-6.0,64.82,11,11,30.3664563,30.4826748,0.06342182890855458,0.02064896755162242,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4.46,10.016666666666667,19.0,14.08421052631579,0,1,1.0,0,2016,0,12,12,-12.0,0.97,-72.0,-6.0,64.82,11,11,30.4887911,30.3664563,0.06932153392330384,0.051622418879056046,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.41,46.43333333333333,57.0,17.494285714285713,0,0,1.0,0,2016,0,12,12,-13.0,0.99,-72.0,-6.0,64.82,11,11,30.356635,30.4900833,0.02654867256637168,0.4616519174041298,0.25073746312684364,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.46,6.683333333333334,14.0,10.542857142857143,0,1,1.0,0,2016,0,16,16,-12.0,0.0,-128.0,-8.0,65.17,11,11,30.47577234,30.3664563,0.061946902654867256,0.02359882005899705,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.73,15.45,27.0,8.288888888888888,0,1,1.0,0,2016,1,18,18,-12.0,0.36,-135.0,-8.0,65.17,11,11,30.3664563,30.4752453,0.19616519174041297,0.4616519174041298,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2.56,7.483333333333333,12.0,12.799999999999999,0,1,1.0,0,2016,0,19,19,-12.0,0.94,-133.0,-7.0,64.24,12,12,30.4827852,30.3664563,0.19616519174041297,0.4616519174041298,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10.7,15.666666666666666,23.0,27.913043478260867,0,1,1.0,0,2016,0,12,12,-13.0,0.56,-96.0,-8.0,60.9,12,12,30.4277349,30.3664563,0.19616519174041297,0.4616519174041298,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13.1,29.133333333333333,32.0,24.5625,0,1,1.0,0,2016,0,13,13,-13.0,0.71,-104.0,-8.0,60.9,12,12,30.3664563,30.4282783,0.061946902654867256,0.032448377581120944,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.32,11.433333333333334,21.0,6.852631578947369,0,1,1.0,0,2016,0,8,8,-11.0,0.95,-64.0,-8.0,60.62,12,12,30.499618,30.3664563,0.061946902654867256,0.032448377581120944,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.79,5.7,12.0,6.852631578947369,0,1,1.0,0,2016,0,10,10,-11.0,1.0,-70.0,-7.0,60.62,12,12,30.499794,30.499794,0.07227138643067847,0.048672566371681415,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2.16,6.833333333333333,14.0,9.257142857142858,0,1,1.0,0,2016,0,10,10,-11.0,1.0,-70.0,-7.0,60.62,12,12,30.3664563,30.50003196,0.17404129793510326,0.15339233038348082,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12.97,30.716666666666665,38.0,20.478947368421053,0,1,1.0,0,2016,0,17,17,-9.0,0.95,-85.0,-5.0,62.09,12,12,30.3664563,30.4343417,0.028023598820058997,0.4616519174041298,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8.37,17.233333333333334,32.0,15.693749999999998,0,0,1.0,0,2016,0,9,9,-6.0,0.94,-18.0,-2.0,62.07,12,12,30.3678833,30.3664563,0.19616519174041297,0.4616519174041298,0.25073746312684364,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9.46,25.483333333333334,30.0,18.92,0,1,1.0,0,2016,0,11,11,-6.0,0.93,-11.0,-1.0,62.07,12,12,30.3664563,30.3688076,0.028023598820058997,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
9.69,35.25,50.0,11.627999999999998,0,1,1.0,0,2016,0,14,14,-4.0,1.0,0.0,0.0,62.07,12,12,30.3490952,30.3368663,0.17404129793510326,0.15339233038348082,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.44,25.133333333333333,32.0,27.075,0,1,1.0,0,2016,0,17,17,0.0,1.0,0.0,0.0,61.91,12,12,30.3664563,30.5161117,0.11651917404129794,0.08997050147492626,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9.88,46.43333333333333,57.0,8.233333333333334,0,1,1.0,0,2016,1,7,7,-2.0,0.83,14.0,2.0,61.17,12,12,30.34526415,30.3664563,0.19616519174041297,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
12.3,31.333333333333332,38.0,19.42105263157895,0,1,1.0,0,2016,0,10,10,-2.0,0.91,30.0,3.0,61.17,12,12,30.3664563,30.3447747,0.07227138643067847,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
10.48,14.666666666666666,19.0,33.09473684210526,0,1,1.0,0,2016,0,12,12,-2.0,0.85,36.0,3.0,61.17,12,12,30.40273466,30.3664563,0.17404129793510326,0.15339233038348082,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.49,23.6,32.0,10.293750000000001,0,1,1.0,0,2016,0,13,13,-3.0,0.98,26.0,2.0,61.17,12,12,30.4638125,30.4780292,0.028023598820058997,0.4616519174041298,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.38,7.483333333333333,18.0,7.933333333333334,0,1,1.0,0,2016,0,15,15,-7.0,0.84,-30.0,-2.0,60.51,12,12,30.4892557,30.3664563,0.06342182890855458,0.02064896755162242,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.12,13.166666666666666,21.0,11.771428571428572,0,1,1.0,0,2016,0,15,15,-8.0,0.99,-45.0,-3.0,60.51,12,12,30.3664563,30.48992,0.07227138643067847,0.048672566371681415,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.42,25.716666666666665,38.0,13.294736842105264,0,1,1.0,0,2016,0,19,19,-8.0,1.0,-57.0,-3.0,60.51,12,12,30.3664563,30.4552783,0.19616519174041297,0.4616519174041298,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10.27,17.5,24.0,25.674999999999997,0,1,1.0,0,2016,0,13,13,-4.0,0.81,0.0,0.0,60.49,12,12,30.42742699,30.47743469,0.06932153392330384,0.051622418879056046,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.41,11.316666666666666,23.0,6.852631578947369,0,1,1.0,0,2016,0,17,17,-5.0,0.98,0.0,0.0,60.49,12,12,30.499693,30.3664563,0.17404129793510326,0.15339233038348082,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.17,9.133333333333333,19.0,6.852631578947369,0,1,1.0,0,2016,0,19,19,-2.0,1.0,38.0,2.0,60.49,12,12,30.3664563,30.4990767,0.19616519174041297,0.4616519174041298,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31.35,38.2,42.0,42.4875,0,0,1.0,0,2017,0,14,14,-19.0,0.35,-135.0,-19.0,60.6,1,1,30.2742717,30.3664563,0.02654867256637168,0.4616519174041298,0.1902654867256637,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.35,38.2,42.0,42.4875,0,1,1.0,0,2017,0,14,14,-25.0,0.73,-135.0,-16.0,59.6,1,1,30.2742717,30.3664563,0.084070796460177,0.4616519174041298,0.011799410029498525,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4.81,11.966666666666667,21.0,13.742857142857142,0,1,1.0,0,2017,0,15,15,-11.0,0.54,-75.0,-5.0,59.81,1,1,30.4094367,30.3664563,0.06932153392330384,0.4616519174041298,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.66,11.85,17.0,19.976470588235294,0,1,1.0,0,2017,1,16,16,-13.0,0.62,-96.0,-6.0,59.81,1,1,30.3664563,30.4142128,0.06932153392330384,0.051622418879056046,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.43,16.333333333333332,18.0,8.100000000000001,0,1,1.0,0,2017,1,9,9,-10.0,0.86,-27.0,-3.0,59.47,1,1,30.50028509,30.3664563,0.19616519174041297,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2.41,6.066666666666666,14.0,10.32857142857143,0,1,1.0,0,2017,0,10,10,-10.0,0.75,-30.0,-3.0,59.47,1,1,30.3664563,30.5003648,0.17404129793510326,0.15339233038348082,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
4.89,11.15,18.0,16.3,0,1,1.0,0,2017,0,12,12,-10.0,0.86,-36.0,-3.0,59.47,1,1,30.4117617,30.3664563,0.084070796460177,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.08,14.266666666666667,18.0,20.26666666666667,0,1,1.0,0,2017,0,13,13,-9.0,0.78,-39.0,-3.0,59.47,1,1,30.3664563,30.4135817,0.11651917404129794,0.08997050147492626,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.4,17.933333333333334,27.0,16.444444444444446,0,1,1.0,0,2017,0,16,16,-10.0,0.96,-48.0,-3.0,59.47,1,1,30.3664563,30.45525986,0.19616519174041297,0.4616519174041298,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.77,18.433333333333334,26.0,24.853846153846153,0,1,1.0,0,2017,0,14,14,-5.0,0.94,0.0,0.0,59.6,1,1,30.4281493,30.3664563,0.17404129793510326,0.15339233038348082,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.89,24.083333333333332,28.0,29.764285714285716,0,1,1.0,0,2017,0,16,16,-4.0,0.92,0.0,0.0,59.6,1,1,30.3664563,30.4200008,0.11651917404129794,0.08997050147492626,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.12,38.25,41.0,14.809756097560975,0,1,1.0,0,2017,0,16,16,-4.0,1.0,-64.0,-4.0,59.82,1,1,30.3664563,30.35032134,0.17404129793510326,0.15339233038348082,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.97,33.2,37.0,42.4875,0,1,1.0,0,2017,0,15,15,-5.0,0.95,15.0,1.0,59.7,1,1,30.3664563,30.2808294,0.084070796460177,0.4616519174041298,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6,34.9,42.0,16.571428571428573,0,1,1.0,0,2017,0,10,10,-9.0,0.12,-90.0,-9.0,59.6,1,1,30.3223278,30.3664563,0.10766961651917405,0.06342182890855458,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12.83,45.15,51.0,15.094117647058823,0,1,1.0,0,2017,0,16,16,-11.0,0.57,-112.0,-7.0,59.6,1,1,30.4775967,30.3368183,0.06932153392330384,0.051622418879056046,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.74,35.0,38.0,42.4875,0,1,1.0,0,2017,1,20,20,-2.0,0.92,20.0,1.0,60.31,1,1,30.2743752,30.3664563,0.19616519174041297,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11.62,32.3,38.0,18.347368421052632,0,1,1.0,0,2017,0,11,11,-5.0,0.91,-22.0,-2.0,59.01,2,2,30.3416492,30.3664563,0.17404129793510326,0.15339233038348082,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
13.23,34.3,37.0,21.454054054054055,0,1,1.0,0,2017,0,12,12,-4.0,1.0,-24.0,-2.0,59.01,2,2,30.3664563,30.341495,0.11651917404129794,0.08997050147492626,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.62,31.35,36.0,22.7,0,1,1.0,0,2017,1,18,18,-9.0,0.49,-135.0,-9.0,59.21,2,2,30.3664563,30.5190117,0.07227138643067847,0.048672566371681415,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6.55,15.983333333333333,26.0,15.115384615384615,0,1,1.0,0,2017,0,15,15,-10.0,0.49,-135.0,-10.0,59.0,2,2,30.3972901,30.3664563,0.10766961651917405,0.4616519174041298,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.29,19.0,21.0,20.82857142857143,0,1,1.0,0,2017,0,16,16,-15.0,0.38,-135.0,-11.0,59.0,2,2,30.3664563,30.39408479,0.10766961651917405,0.4616519174041298,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.97,36.96666666666667,42.0,42.4875,0,1,1.0,0,2017,0,7,7,-2.0,0.0,21.0,3.0,57.07,2,2,30.3664563,30.2808294,0.06932153392330384,0.4616519174041298,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6.69,23.05,33.0,12.163636363636364,0,1,1.0,0,2017,0,16,16,-8.0,0.0,-32.0,-2.0,58.27,3,3,30.4507533,30.3664563,0.07227138643067847,0.048672566371681415,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
